DATA;NIVEL;TIPO;CONTA;REDUZIDO;DESCRICAO;ANTERIOR;DEBITOS;CREDITOS;MOVIMENTO;SALDO ATUAL
30/07/2020;13;Resultado;3.5.1.1.2.4.0;351125;13 SALARIO / FERIAS;175.683,55;111.611,28;-40,96;111.570,32;287.253,87
30/07/2020;15;Resultado;3.5.1.1.2.4.0.0;351126;13 SALARIO / FERIAS;175.683,55;111.611,28;-40,96;111.570,32;287.253,87
30/07/2020;17;Resultado;3.5.1.1.2.4.0.0.0;65403;13 SALARIO / FERIAS;175.683,55;111.611,28;-40,96;111.570,32;287.253,87
30/07/2020;19;Resultado;3.5.1.1.2.4.0.0.0.0;65404;13 SALARIO / FERIAS;175.683,55;111.611,28;-40,96;111.570,32;287.253,87
30/07/2020;24;Resultado;3.5.1.1.2.4.0.0.0.0.0001;370149;13O SALARIO;71.196,43;38.848,37;-19,35;38.829,02;110.025,45
30/07/2020;24;Resultado;3.5.1.1.2.4.0.0.0.0.0002;370158;PROVISAO DE FERIAS;104.487,12;72.762,91;-21,61;72.741,30;177.228,42
30/07/2020;11;Resultado;3.5.1.1.2.7;370176;ABONO PECUNIARIO;0;2.927,93;0;2.927,93;2.927,93
30/07/2020;11;Resultado;3.5.1.1.2.9;351195;OUTRAS DESPESAS;28.843,59;7.664,73;0;7.664,73;36.508,32
30/07/2020;13;Resultado;3.5.1.1.2.9.0;3573;OUTRAS DESPESAS;28.843,59;7.664,73;0;7.664,73;36.508,32
30/07/2020;15;Resultado;3.5.1.1.2.9.0.0;3574;OUTRAS DESPESAS;28.843,59;7.664,73;0;7.664,73;36.508,32
30/07/2020;17;Resultado;3.5.1.1.2.9.0.0.0;65407;OUTRAS DESPESAS;28.843,59;7.664,73;0;7.664,73;36.508,32
30/07/2020;19;Resultado;3.5.1.1.2.9.0.0.0.0;65408;OUTRAS DESPESAS;28.843,59;7.664,73;0;7.664,73;36.508,32
30/07/2020;24;Resultado;3.5.1.1.2.9.0.0.0.0.0003;369990;ANUENIO;468,54;244,77;0;244,77;713,31
30/07/2020;24;Resultado;3.5.1.1.2.9.0.0.0.0.0004;351129;OUTRAS DESPESAS;9.359,00;4.519,96;0;4.519,96;13.878,96
30/07/2020;24;Resultado;3.5.1.1.2.9.0.0.0.0.0005;703;AJUDA DE CUSTO - MIGRAÇÃO SP;19.016,05;2.900,00;0;2.900,00;21.916,05
30/07/2020;9;Resultado;3.5.1.1.3;370201;DESPESAS COM INDENIZACOES;23.500,15;16.167,19;0;16.167,19;39.667,34
30/07/2020;11;Resultado;3.5.1.1.3.1;370210;AVISO PREVIO;23.500,15;16.167,19;0;16.167,19;39.667,34
30/07/2020;9;Resultado;3.5.1.1.4;370257;DESPESAS COM ENCARGOS SOCIAIS;403.882,74;233.911,57;-22.961,29;210.950,28;614.833,02
30/07/2020;11;Resultado;3.5.1.1.4.1;370266;PREVIDENCIA SOCIAL;297.498,98;168.305,86;-17.510,45;150.795,41;448.294,39
30/07/2020;11;Resultado;3.5.1.1.4.2;370275;FGTS;106.383,76;65.605,71;-5.450,84;60.154,87;166.538,63
30/07/2020;9;Resultado;3.5.1.1.5;370293;DESPESAS COM ASSISTENCIA SOCIAL;228.727,88;130.610,63;-28.142,31;102.468,32;331.196,20
30/07/2020;11;Resultado;3.5.1.1.5.1;374460;ASSISTENCIA MEDICA;222.171,08;128.463,44;-28.142,31;100.321,13;322.492,21
30/07/2020;11;Resultado;3.5.1.1.5.2;374470;INSTRUCAO;576;0;0;0;576
30/07/2020;11;Resultado;3.5.1.1.5.3;374489;ALIMENTACAO;2.180,99;226,91;0;226,91;2.407,90
30/07/2020;11;Resultado;3.5.1.1.5.4;374498;SEGUROS;3.629,81;1.920,28;0;1.920,28;5.550,09
30/07/2020;11;Resultado;3.5.1.1.5.8;374532;OUTRAS DESPESAS;170;0;0;0;170
30/07/2020;9;Resultado;3.5.1.1.6;389168;DESPESAS COM FORMACAO PROFISSIONAL;6.542,73;4.536,12;0;4.536,12;11.078,85
30/07/2020;11;Resultado;3.5.1.1.6.1;389177;PESSOAL PROPRIO;6.542,73;4.536,12;0;4.536,12;11.078,85
30/07/2020;9;Resultado;3.5.1.1.7;351202;DESP C/PROG DE ALIMENT AO TRABALHADO;291.016,82;39,9;0;39,9;291.056,72
30/07/2020;11;Resultado;3.5.1.1.7.1;351211;PESSOAL PROPRIO;283.175,62;39,9;0;39,9;283.215,52
30/07/2020;11;Resultado;3.5.1.1.7.9;587;DIRETORIA;7.841,20;0;0;0;7.841,20
30/07/2020;9;Resultado;3.5.1.1.8;370554;DESPESAS COM VALE TRANSPORTE;55.083,78;1.195,00;-8.206,12;-7.011,12;48.072,66
30/07/2020;11;Resultado;3.5.1.1.8.1;370563;DESPESAS COM VALE TRANSPORTE;54.413,78;1.195,00;-8.206,12;-7.011,12;47.402,66
30/07/2020;11;Resultado;3.5.1.1.8.8;389294;OUTRAS DESPESAS;670;0;0;0;670
30/07/2020;5;Resultado;3.5.2;351220;DESPESAS COM SERVICOS DE TERCEIROS;1.215.690,19;551.759,29;-20.615,71;531.143,58;1.746.833,77
30/07/2020;7;Resultado;3.5.2.1;372480;DESPESAS COM SERVICOS DE TERCEIROS;1.215.690,19;551.759,29;-20.615,71;531.143,58;1.746.833,77
30/07/2020;9;Resultado;3.5.2.1.1;372490;REMUNERACAO P/SERVICOS DE TERCEIROS;1.215.690,19;551.759,29;-20.615,71;531.143,58;1.746.833,77
30/07/2020;11;Resultado;3.5.2.1.1.1;372507;HONORARIOS DE ADVOGADOS;10.293,47;7.338,43;0;7.338,43;17.631,90
30/07/2020;13;Resultado;3.5.2.1.1.1.1;372516;PESSOA FISICA;3.627,35;3.303,37;0;3.303,37;6.930,72
30/07/2020;13;Resultado;3.5.2.1.1.1.2;372525;PESSOA JURIDICA;6.666,12;4.035,06;0;4.035,06;10.701,18
30/07/2020;11;Resultado;3.5.2.1.1.2;372534;HONORARIOS DE AUDITORES;27.962,56;12.013,73;0;12.013,73;39.976,29
30/07/2020;13;Resultado;3.5.2.1.1.2.2;372552;PESSOA JURIDICA;27.962,56;12.013,73;0;12.013,73;39.976,29
30/07/2020;11;Resultado;3.5.2.1.1.3;372561;HONORARIOS SERV TEC MANUT SOFTWARES;596.657,05;286.950,11;-558,98;286.391,13;883.048,18
30/07/2020;13;Resultado;3.5.2.1.1.3.2;372580;PESSOA JURIDICA;596.657,05;286.950,11;-558,98;286.391,13;883.048,18
30/07/2020;11;Resultado;3.5.2.1.1.4;389301;FRETES E CARRETOS;6.022,59;7.296,00;0;7.296,00;13.318,59
30/07/2020;13;Resultado;3.5.2.1.1.4.1;389310;PESSOA FISICA;30;2.405,95;0;2.405,95;2.435,95
30/07/2020;13;Resultado;3.5.2.1.1.4.2;389320;PESSSOA JURIDICA;1.659,25;390,05;0;390,05;2.049,30
30/07/2020;13;Resultado;3.5.2.1.1.4.3;704;PESSOA JURIDICA - MIGRACAO SP;4.333,34;4.500,00;0;4.500,00;8.833,34
30/07/2020;11;Resultado;3.5.2.1.1.5;389339;HONORARIOS OUTROS SERVICOS TECNICOS;567.062,43;235.314,43;-20.056,73;215.257,70;782.320,13
30/07/2020;13;Resultado;3.5.2.1.1.5.2;389357;PESSOA JURIDICA;567.062,43;235.314,43;-20.056,73;215.257,70;782.320,13
30/07/2020;11;Resultado;3.5.2.1.1.8;374136;OUTRAS DESP COM SERV DE TERCEIROS;7.692,09;2.846,59;0;2.846,59;10.538,68
30/07/2020;13;Resultado;3.5.2.1.1.8.0;3634;OUTRAS DESP COM SERV DE TERCEIROS;7.692,09;2.846,59;0;2.846,59;10.538,68
30/07/2020;15;Resultado;3.5.2.1.1.8.0.0;3635;OUTRAS DESP COM SERV DE TERCEIROS;7.692,09;2.846,59;0;2.846,59;10.538,68
30/07/2020;17;Resultado;3.5.2.1.1.8.0.0.0;65411;OUTRAS DESP COM SERV DE TERCEIROS;7.692,09;2.846,59;0;2.846,59;10.538,68
30/07/2020;19;Resultado;3.5.2.1.1.8.0.0.0.0;65412;OUTRAS DESP COM SERV DE TERCEIROS;7.692,09;2.846,59;0;2.846,59;10.538,68
30/07/2020;24;Resultado;3.5.2.1.1.8.0.0.0.0.0001;374127;OUTRAS DESP.C/SERV.TERCEIROS;1.186,00;941,98;0;941,98;2.127,98
30/07/2020;24;Resultado;3.5.2.1.1.8.0.0.0.0.0002;368;OUTRAS DESP C/SERV.TERCEIROS - FENASEG;2.000,00;0;0;0;2.000,00
30/07/2020;24;Resultado;3.5.2.1.1.8.0.0.0.0.0004;405;OUTRAS DESP C/SERV TERC - LICENÇA USO;4.506,09;1.904,61;0;1.904,61;6.410,70
30/07/2020;5;Resultado;3.5.3;351230;DESP COM LOCALIZACAO E FUNCIONAMENTO;634.958,00;282.966,09;-12.586,85;270.379,24;905.337,24
30/07/2020;7;Resultado;3.5.3.1;373000;DESP COM LOCALIZACAO E FUNCIONAMENTO;634.958,00;282.966,09;-12.586,85;270.379,24;905.337,24
30/07/2020;9;Resultado;3.5.3.1.1;373010;DESPESAS C/LOCALIZACAO E MANUTENCAO;373.888,58;149.950,20;-8.174,85;141.775,35;515.663,93
30/07/2020;11;Resultado;3.5.3.1.1.1;373029;ALUGUEL;320.567,07;130.764,13;-8.174,85;122.589,28;443.156,35
30/07/2020;11;Resultado;3.5.3.1.1.3;373047;CONDOMINIOS E TAXAS;24.390,02;7.879,92;0;7.879,92;32.269,94
30/07/2020;11;Resultado;3.5.3.1.1.4;373056;AGUA, LUZ E GAS;9.870,37;4.473,23;0;4.473,23;14.343,60
30/07/2020;11;Resultado;3.5.3.1.1.5;373065;LIMPEZA - PESSOA FISICA;4.515,68;1.123,61;0;1.123,61;5.639,29
30/07/2020;11;Resultado;3.5.3.1.1.6;374541;CONSERTOS;699,02;187;0;187;886,02
30/07/2020;11;Resultado;3.5.3.1.1.7;362;LIMPEZA - PESSOA JURIDICA;8.090,84;5.140,31;0;5.140,31;13.231,15
30/07/2020;11;Resultado;3.5.3.1.1.8;373083;OUTRAS DESPESAS;5.755,58;382;0;382;6.137,58
30/07/2020;9;Resultado;3.5.3.1.2;373100;DESPESAS COM EXPEDIENTE;80.997,28;46.845,01;-530;46.315,01;127.312,29
30/07/2020;11;Resultado;3.5.3.1.2.1;373119;MATERIAL DE EXPEDIENTE;4.435,25;3.172,23;0;3.172,23;7.607,48
30/07/2020;11;Resultado;3.5.3.1.2.2;373128;FOTOCOPIAS E OUTRAS;127,4;40,5;0;40,5;167,9
30/07/2020;11;Resultado;3.5.3.1.2.4;373146;DESPESAS LEGAIS;2.189,98;738,38;0;738,38;2.928,36
30/07/2020;11;Resultado;3.5.3.1.2.5;373155;DESPESAS BANCARIAS;69.276,61;42.033,22;-530;41.503,22;110.779,83
30/07/2020;11;Resultado;3.5.3.1.2.8;373164;OUTRAS DESPESAS;4.968,04;860,68;0;860,68;5.828,72
30/07/2020;9;Resultado;3.5.3.1.3;373182;DESPESAS COM COMUNICACAO;52.108,20;26.138,80;0;26.138,80;78.247,00
30/07/2020;11;Resultado;3.5.3.1.3.1;373191;MALOTES E CORRESPONDENCIAS;155,68;0;0;0;155,68
30/07/2020;11;Resultado;3.5.3.1.3.2;373209;TELEFONE E TELEGRAMAS;34.968,99;18.398,33;0;18.398,33;53.367,32
30/07/2020;11;Resultado;3.5.3.1.3.8;373218;OUTRAS DESPESAS;16.983,53;7.740,47;0;7.740,47;24.724,00
30/07/2020;9;Resultado;3.5.3.1.4;389375;DESPESAS COM UTILIZACAO DE EQUIPTOS;49.630,26;27.063,32;-3.882,00;23.181,32;72.811,58
30/07/2020;11;Resultado;3.5.3.1.4.1;389384;ALUGUEL;49.320,26;27.044,31;-3.882,00;23.162,31;72.482,57
30/07/2020;11;Resultado;3.5.3.1.4.4;389410;CONSERTOS;310;0;0;0;310
30/07/2020;11;Resultado;3.5.3.1.4.8;389429;OUTRAS DESPESAS;0;19,01;0;19,01;19,01
30/07/2020;9;Resultado;3.5.3.1.5;389438;DESPESAS COM UTILIZACAO DE VEICULOS;2.681,80;2.763,43;0;2.763,43;5.445,23
30/07/2020;11;Resultado;3.5.3.1.5.1;389447;ALUGUEL;0;1.323,63;0;1.323,63;1.323,63
30/07/2020;11;Resultado;3.5.3.1.5.4;389474;COMBUSTIVEL;2.592,30;1.300,00;0;1.300,00;3.892,30
30/07/2020;11;Resultado;3.5.3.1.5.8;389483;OUTRAS DESPESAS - PEDAGIO;89,5;139,8;0;139,8;229,3
30/07/2020;9;Resultado;3.5.3.1.6;373371;DESPESAS COM LOCOMOCAO;32.002,37;8.100,37;0;8.100,37;40.102,74
30/07/2020;11;Resultado;3.5.3.1.6.1;374560;VIAGENS;19.379,56;4.843,75;0;4.843,75;24.223,31
30/07/2020;11;Resultado;3.5.3.1.6.2;373821;CONDUCAO E PASSAGENS URBANAS;3.171,60;997,23;0;997,23;4.168,83
30/07/2020;11;Resultado;3.5.3.1.6.7;378;OUTRAS DESPESAS - QUILOMETRAGEM E OUTROS;6.262,80;1.122,00;0;1.122,00;7.384,80
30/07/2020;11;Resultado;3.5.3.1.6.8;374579;OUTRAS DESPESAS - ESTACIONAMENTO;807,85;404;0;404;1.211,85
30/07/2020;11;Resultado;3.5.3.1.6.9;673;DESPESAS COM LOCOMOÇÃO - MIGRAÇÃO SP;2.380,56;733,39;0;733,39;3.113,95
30/07/2020;13;Resultado;3.5.3.1.6.9.0;674;DESPESAS COM LOCOMOÇAO - MIGRACAO SP;2.380,56;733,39;0;733,39;3.113,95
30/07/2020;15;Resultado;3.5.3.1.6.9.0.0;675;DESPESAS COM LOCOMOÇAO - MIGRAÇÃO SP;2.380,56;733,39;0;733,39;3.113,95
30/07/2020;17;Resultado;3.5.3.1.6.9.0.0.0;676;DESPESAS COM LOCOMOÇÃO - MIGRAÇÃO SP;2.380,56;733,39;0;733,39;3.113,95
30/07/2020;19;Resultado;3.5.3.1.6.9.0.0.0.0;677;DESPESAS COM LOCOMOÇÃO - MIGRAÇÃO SP;2.380,56;733,39;0;733,39;3.113,95
30/07/2020;24;Resultado;3.5.3.1.6.9.0.0.0.0.0001;678;DESPESAS COM HOSPEDAGEM - MIGRAÇÃO SP;0;196,8;0;196,8;196,8
30/07/2020;24;Resultado;3.5.3.1.6.9.0.0.0.0.0002;679;DESPESAS PASSAGEM AEREA - MIGRACAO SP;2.380,56;536,59;0;536,59;2.917,15
30/07/2020;9;Resultado;3.5.3.1.7;389492;DESPESAS COM SEGUROS;8.659,89;3.957,15;0;3.957,15;12.617,04
30/07/2020;11;Resultado;3.5.3.1.7.1;389500;BENS IMOVEIS;376,54;0;0;0;376,54
30/07/2020;11;Resultado;3.5.3.1.7.3;389528;VEICULOS;369,09;0;0;0;369,09
30/07/2020;11;Resultado;3.5.3.1.7.4;389537;RESPONSABILIDADE CIVIL;7.914,26;3.957,15;0;3.957,15;11.871,41
30/07/2020;9;Resultado;3.5.3.1.8;373542;DEPRECIACOES DE BENS DE USO PROPRIO;10.202,98;4.942,29;0;4.942,29;15.145,27
30/07/2020;11;Resultado;3.5.3.1.8.1;50268;IMOVEIS;74,6;37,3;0;37,3;111,9
30/07/2020;13;Resultado;3.5.3.1.8.1.0;50273;IMOVEIS;74,6;37,3;0;37,3;111,9
30/07/2020;15;Resultado;3.5.3.1.8.1.0.0;50288;IMOVEIS;74,6;37,3;0;37,3;111,9
30/07/2020;17;Resultado;3.5.3.1.8.1.0.0.0;65413;IMOVEIS;74,6;37,3;0;37,3;111,9
30/07/2020;19;Resultado;3.5.3.1.8.1.0.0.0.0;65414;IMOVEIS;74,6;37,3;0;37,3;111,9
30/07/2020;24;Resultado;3.5.3.1.8.1.0.0.0.0.0001;373551;IMOVEIS - CUSTO DE AQUISICAO;32,76;16,38;0;16,38;49,14
30/07/2020;24;Resultado;3.5.3.1.8.1.0.0.0.0.0002;353181;IMOVEIS - REAVALIACAO;41,84;20,92;0;20,92;62,76
30/07/2020;11;Resultado;3.5.3.1.8.2;373560;EQUIPAMENTOS;5.877,73;2.824,59;0;2.824,59;8.702,32
30/07/2020;11;Resultado;3.5.3.1.8.3;373570;MOVEIS, MAQUINAS E UTENSILIOS;4.250,65;2.080,40;0;2.080,40;6.331,05
30/07/2020;9;Resultado;3.5.3.1.9;373614;AMORTIZACOES;24.786,64;13.205,52;0;13.205,52;37.992,16
30/07/2020;11;Resultado;3.5.3.1.9.3;373660;BENFEITORIAS EM IMOVEIS DE TERCEIROS;22.037,92;11.831,16;0;11.831,16;33.869,08
30/07/2020;11;Resultado;3.5.3.1.9.4;389555;PROGRAMAS DE COMPUTADOR;2.748,72;1.374,36;0;1.374,36;4.123,08
30/07/2020;13;Resultado;3.5.3.1.9.4.0;3696;PROGRAMAS DE COMPUTADOR;2.748,72;1.374,36;0;1.374,36;4.123,08
30/07/2020;15;Resultado;3.5.3.1.9.4.0.0;3697;PROGRAMAS DE COMPUTADOR;2.748,72;1.374,36;0;1.374,36;4.123,08
30/07/2020;17;Resultado;3.5.3.1.9.4.0.0.0;65415;PROGRAMAS DE COMPUTADOR;2.748,72;1.374,36;0;1.374,36;4.123,08
30/07/2020;19;Resultado;3.5.3.1.9.4.0.0.0.0;65416;PROGRAMAS DE COMPUTADOR;2.748,72;1.374,36;0;1.374,36;4.123,08
30/07/2020;24;Resultado;3.5.3.1.9.4.0.0.0.0.0001;305934;PROGRAMAS DE COMPUTADOR;2.748,72;1.374,36;0;1.374,36;4.123,08
30/07/2020;5;Resultado;3.5.4;351249;DESPESAS C/PUBLICIDADE E PROPAGANDA;14.100,00;8.230,01;0;8.230,01;22.330,01
30/07/2020;7;Resultado;3.5.4.1;374000;DESPESAS C/PUBLICIDADE E PROPAGANDA;14.100,00;8.230,01;0;8.230,01;22.330,01
30/07/2020;9;Resultado;3.5.4.1.1;374028;PUBLICIDADE E PROPAGANDA;14.100,00;7.830,01;0;7.830,01;21.930,01
30/07/2020;9;Resultado;3.5.4.1.2;374037;BRINDES;0;400;0;400;400
30/07/2020;5;Resultado;3.5.5;351258;DESPESAS COM TRIBUTOS;952.535,54;334.034,53;-0,03;334.034,50;1.286.570,04
30/07/2020;7;Resultado;3.5.5.1;375009;DESPESAS COM TRIBUTOS;952.535,54;334.034,53;-0,03;334.034,50;1.286.570,04
30/07/2020;9;Resultado;3.5.5.1.1;375018;IMPOSTOS;6.351,01;3.301,84;-0,03;3.301,81;9.652,82
30/07/2020;11;Resultado;3.5.5.1.1.1;375027;IMPOSTOS FEDERAIS;-228,5;0,29;0;0,29;-228,21
30/07/2020;13;Resultado;3.5.5.1.1.1.0;3715;IMPOSTOS FEDERAIS;-228,5;0,29;0;0,29;-228,21
30/07/2020;15;Resultado;3.5.5.1.1.1.0.0;3716;IMPOSTOS FEDERAIS;-228,5;0,29;0;0,29;-228,21
30/07/2020;17;Resultado;3.5.5.1.1.1.0.0.0;65419;IMPOSTOS FEDERAIS;-228,5;0,29;0;0,29;-228,21
30/07/2020;19;Resultado;3.5.5.1.1.1.0.0.0.0;65420;IMPOSTOS FEDERAIS;-228,5;0,29;0;0,29;-228,21
30/07/2020;24;Resultado;3.5.5.1.1.1.0.0.0.0.0003;375216;OUTROS IMPOSTOS FEDERAIS;-228,5;0,29;0;0,29;-228,21
30/07/2020;11;Resultado;3.5.5.1.1.2;389564;IMPOSTOS ESTADUAIS;0;507,46;0;507,46;507,46
30/07/2020;13;Resultado;3.5.5.1.1.2.0;3722;IMPOSTOS ESTADUAIS;0;507,46;0;507,46;507,46
30/07/2020;15;Resultado;3.5.5.1.1.2.0.0;3723;IMPOSTOS ESTADUAIS;0;507,46;0;507,46;507,46
30/07/2020;17;Resultado;3.5.5.1.1.2.0.0.0;65421;IMPOSTOS ESTADUAIS;0;507,46;0;507,46;507,46
30/07/2020;19;Resultado;3.5.5.1.1.2.0.0.0.0;65422;IMPOSTOS ESTADUAIS;0;507,46;0;507,46;507,46
30/07/2020;24;Resultado;3.5.5.1.1.2.0.0.0.0.0001;375054;IMPOSTOS ESTADUAIS;0;507,46;0;507,46;507,46
30/07/2020;11;Resultado;3.5.5.1.1.3;389573;IMPOSTOS MUNICIPAIS;6.579,51;2.794,09;-0,03;2.794,06;9.373,57
30/07/2020;13;Resultado;3.5.5.1.1.3.0;3726;IMPOSTOS MUNICIPAIS;6.579,51;2.794,09;-0,03;2.794,06;9.373,57
30/07/2020;15;Resultado;3.5.5.1.1.3.0.0;3727;IMPOSTOS MUNICIPAIS;6.579,51;2.794,09;-0,03;2.794,06;9.373,57
30/07/2020;17;Resultado;3.5.5.1.1.3.0.0.0;65423;IMPOSTOS MUNICIPAIS;6.579,51;2.794,09;-0,03;2.794,06;9.373,57
30/07/2020;19;Resultado;3.5.5.1.1.3.0.0.0.0;65424;IMPOSTOS MUNICIPAIS;6.579,51;2.794,09;-0,03;2.794,06;9.373,57
30/07/2020;24;Resultado;3.5.5.1.1.3.0.0.0.0.0001;375063;IMPOSTOS MUNICIPAIS;6.579,51;2.794,09;-0,03;2.794,06;9.373,57
30/07/2020;9;Resultado;3.5.5.1.2;375108;CONTRIBUICOES;813.085,83;264.183,34;0;264.183,34;1.077.269,17
30/07/2020;11;Resultado;3.5.5.1.2.1;389582;SOBRE OPERACOES DE SEGUROS;813.085,83;263.183,34;0;263.183,34;1.076.269,17
30/07/2020;13;Resultado;3.5.5.1.2.1.1;389591;COFINS;699.428,67;226.394,27;0;226.394,27;925.822,94
30/07/2020;13;Resultado;3.5.5.1.2.1.2;389609;PIS/PASEP;113.657,16;36.789,07;0;36.789,07;150.446,23
30/07/2020;11;Resultado;3.5.5.1.2.4;394125;CONTRIBUICAO SINDICAL;0;1.000,00;0;1.000,00;1.000,00
30/07/2020;13;Resultado;3.5.5.1.2.4.0;3737;CONTRIBUICAO SINDICAL;0;1.000,00;0;1.000,00;1.000,00
30/07/2020;15;Resultado;3.5.5.1.2.4.0.0;3738;CONTRIBUICAO SINDICAL;0;1.000,00;0;1.000,00;1.000,00
30/07/2020;17;Resultado;3.5.5.1.2.4.0.0.0;65425;CONTRIBUICAO SINDICAL;0;1.000,00;0;1.000,00;1.000,00
30/07/2020;19;Resultado;3.5.5.1.2.4.0.0.0.0;65426;CONTRIBUICAO SINDICAL;0;1.000,00;0;1.000,00;1.000,00
30/07/2020;24;Resultado;3.5.5.1.2.4.0.0.0.0.0001;375144;CONTRIBUICAO SINDICAL;0;1.000,00;0;1.000,00;1.000,00
30/07/2020;9;Resultado;3.5.5.1.8;375153;OUTROS;133.098,70;66.549,35;0;66.549,35;199.648,05
30/07/2020;11;Resultado;3.5.5.1.8.1;375162;TAXA DE FISCALIZACAO;133.098,70;66.549,35;0;66.549,35;199.648,05
30/07/2020;5;Resultado;3.5.6;351267;DESPESAS COM PUBLICACOES;121.326,00;2.772,00;0;2.772,00;124.098,00
30/07/2020;7;Resultado;3.5.6.1;376008;DESPESAS COM PUBLICACOES;121.326,00;2.772,00;0;2.772,00;124.098,00
30/07/2020;9;Resultado;3.5.6.1.1;376026;PUBLICACOES LEGAIS;121.326,00;2.772,00;0;2.772,00;124.098,00
30/07/2020;5;Resultado;3.5.7;351276;DESPESAS C/DONATIVOS E CONTRIBUICOES;5.450,89;3.391,08;0;3.391,08;8.841,97
30/07/2020;7;Resultado;3.5.7.1;377007;DESPESAS C/DONATIVOS E CONTRIBUICOES;5.450,89;3.391,08;0;3.391,08;8.841,97
30/07/2020;9;Resultado;3.5.7.1.1;377016;CONTRIBUICOES P/ ENTIDADE DE CLASSE;5.450,89;391,08;0;391,08;5.841,97
30/07/2020;9;Resultado;3.5.7.1.2;377025;DONATIVOS;0;3.000,00;0;3.000,00;3.000,00
30/07/2020;5;Resultado;3.5.8;351285;OUTRAS DESPESAS ADMINISTRATIVAS;118.665,87;11.281,96;-4,01;11.277,95;129.943,82
30/07/2020;7;Resultado;3.5.8.1;378006;DESPESAS ADMINISTRATIVAS DIVERSAS;118.665,87;11.281,96;-4,01;11.277,95;129.943,82
30/07/2020;9;Resultado;3.5.8.1.1;378015;DESPESAS DIVERSAS;118.665,87;11.281,96;-4,01;11.277,95;129.943,82
30/07/2020;11;Resultado;3.5.8.1.1.1;378024;JUDICIAIS;-12.550,65;0;0;0;-12.550,65
30/07/2020;11;Resultado;3.5.8.1.1.2;378033;JORNAIS E REVISTAS;190;185,8;0;185,8;375,8
30/07/2020;11;Resultado;3.5.8.1.1.3;378042;MULTAS;107.161,49;6.113,26;-4,01;6.109,25;113.270,74
30/07/2020;13;Resultado;3.5.8.1.1.3.0;3760;MULTAS;107.161,49;6.113,26;-4,01;6.109,25;113.270,74
30/07/2020;15;Resultado;3.5.8.1.1.3.0.0;3761;MULTAS;107.161,49;6.113,26;-4,01;6.109,25;113.270,74
30/07/2020;17;Resultado;3.5.8.1.1.3.0.0.0;65427;MULTAS;107.161,49;6.113,26;-4,01;6.109,25;113.270,74
30/07/2020;19;Resultado;3.5.8.1.1.3.0.0.0.0;65428;MULTAS;107.161,49;6.113,26;-4,01;6.109,25;113.270,74
30/07/2020;24;Resultado;3.5.8.1.1.3.0.0.0.0.0001;378060;S/IMPOSTOS FEDERAIS;5.269,62;396,66;-2,93;393,73;5.663,35
30/07/2020;24;Resultado;3.5.8.1.1.3.0.0.0.0.0003;378098;MULTAS SUSEP;100.333,32;0;0;0;100.333,32
30/07/2020;24;Resultado;3.5.8.1.1.3.0.0.0.0.0004;378061;S/IMPOSTOS MUNICIPAIS;943,2;339,71;-1,08;338,63;1.281,83
30/07/2020;24;Resultado;3.5.8.1.1.3.0.0.0.0.0005;378099;OUTRAS MULTAS;615,35;5.376,89;0;5.376,89;5.992,24
30/07/2020;11;Resultado;3.5.8.1.1.4;378051;BENS PEQ VLR/BENS NATUREZ NAO PERMAN;45,06;285,98;0;285,98;331,04
30/07/2020;13;Resultado;3.5.8.1.1.4.0;3766;BENS PEQ VLR/BENS NATUREZ NAO PERMAN;45,06;285,98;0;285,98;331,04
30/07/2020;15;Resultado;3.5.8.1.1.4.0.0;3767;BENS PEQ VLR/BENS NATUREZ NAO PERMAN;45,06;285,98;0;285,98;331,04
30/07/2020;17;Resultado;3.5.8.1.1.4.0.0.0;65429;BENS PEQ VLR/BENS NATUREZ NAO PERMAN;45,06;285,98;0;285,98;331,04
30/07/2020;19;Resultado;3.5.8.1.1.4.0.0.0.0;65430;BENS PEQ VLR/BENS NATUREZ NAO PERMAN;45,06;285,98;0;285,98;331,04
30/07/2020;24;Resultado;3.5.8.1.1.4.0.0.0.0.0001;305943;BENS PEQ VALOR /BENS MAT NAO PERMANENTE;45,06;285,98;0;285,98;331,04
30/07/2020;11;Resultado;3.5.8.1.1.8;378105;OUTRAS DESPESAS;23.819,97;4.696,92;0;4.696,92;28.516,89
30/07/2020;13;Resultado;3.5.8.1.1.8.0;3770;OUTRAS DESPESAS;23.819,97;4.696,92;0;4.696,92;28.516,89
30/07/2020;15;Resultado;3.5.8.1.1.8.0.0;3771;OUTRAS DESPESAS;23.819,97;4.696,92;0;4.696,92;28.516,89
30/07/2020;17;Resultado;3.5.8.1.1.8.0.0.0;65431;OUTRAS DESPESAS;23.819,97;4.696,92;0;4.696,92;28.516,89
30/07/2020;19;Resultado;3.5.8.1.1.8.0.0.0.0;65432;OUTRAS DESPESAS;23.819,97;4.696,92;0;4.696,92;28.516,89
30/07/2020;24;Resultado;3.5.8.1.1.8.0.0.0.0.0001;378141;COPA E COZINHA;6.695,77;2.563,41;0;2.563,41;9.259,18
30/07/2020;24;Resultado;3.5.8.1.1.8.0.0.0.0.0002;378150;OUTRAS DESPESAS;228,98;405,55;0;405,55;634,53
30/07/2020;24;Resultado;3.5.8.1.1.8.0.0.0.0.0003;277;CONFRATERNIZAÇÃO;16.445,22;1.502,96;0;1.502,96;17.948,18
